#      date    value 
 2023-04-10  302.743 
 2023-04-11 304.2101 
 2023-04-12 303.4525 
 2023-04-13 303.9948 
 2023-04-14 305.1677 
 2023-04-15 306.5024 
 2023-04-16 305.3022 
 2023-04-17 305.6528 
 2023-04-18 304.1805 
 2023-04-19 301.9179 
 2023-04-20 301.8939 
 2023-04-21 301.6719 
 2023-04-22 301.3664 
 2023-04-23 300.1377 
 2023-04-24 301.8859 
 2023-04-25 303.9223 
 2023-04-26 305.0336 
 2023-04-27  304.585 
 2023-04-28 302.5262 
 2023-04-29 299.8581 
 2023-04-30 299.7358 
 2023-05-01 298.9478 
 2023-05-02 299.4596 
 2023-05-03  299.932 
 2023-05-04  302.522 
 2023-05-05 303.2655 
 2023-05-06 305.0811 
 2023-05-07 303.9917 
 2023-05-08 303.2998 
 2023-05-09  303.509 
 2023-05-10 304.4629 
 2023-05-11 307.0702 
 2023-05-12 308.7932 
 2023-05-13 309.7006 
 2023-05-14 307.4498 
 2023-05-15 307.9637 
 2023-05-16 305.5512 
 2023-05-17 305.1982 
 2023-05-18 303.0508 
 2023-05-19 305.5832 
 2023-05-20 309.2204 
 2023-05-21 310.4715 
 2023-05-22 310.6175 
 2023-05-23 308.4211 
 2023-05-24 305.8883 
 2023-05-25 304.4282 
 2023-05-26 304.7522 
 2023-05-27 305.1169 
 2023-05-28 302.6204 
 2023-05-29 300.8337 
 2023-05-30 299.0933 
 2023-05-31  299.404 
 2023-06-01 297.5199 
 2023-06-02 299.1165 
 2023-06-03 301.5912 
 2023-06-04 301.6135 
 2023-06-05 303.4552 
 2023-06-06  304.816 
 2023-06-07 306.0409 
 2023-06-08 308.6637 
 2023-06-09 309.7357 
 2023-06-10 309.9075 
 2023-06-11 308.9252 
 2023-06-12 310.4014 
 2023-06-13 310.1408 
 2023-06-14 309.5696 
 2023-06-15 307.8833 
 2023-06-16 305.9721 
 2023-06-17  306.009 
 2023-06-18 304.9679 
 2023-06-19 308.2758 
 2023-06-20 310.0225 
 2023-06-21  309.013 
 2023-06-22 309.2658 
 2023-06-23 309.5804 
 2023-06-24 309.9771 
 2023-06-25 309.7959 
 2023-06-26 307.6786 
 2023-06-27 308.0351 
 2023-06-28 308.1751 
 2023-06-29 308.5209 
 2023-06-30 309.1761 
 2023-07-01 308.2647 
 2023-07-02 309.2456 
 2023-07-03 311.6826 
 2023-07-04 311.4997 
 2023-07-05 309.8276 
 2023-07-06  307.634 
 2023-07-07 304.9505 
 2023-07-08 302.9192 
 2023-07-09 303.7508 
 2023-07-10  305.241 
 2023-07-11 307.6642 
 2023-07-12 308.8824 
 2023-07-13 308.4653 
 2023-07-14 308.1756 
 2023-07-15 308.3389 
 2023-07-16 308.6828 
 2023-07-17 309.2509 
 2023-07-18 309.7537 
 2023-07-19 308.6361 
 2023-07-20 305.3481 
 2023-07-21 304.7856 
