#      date    value 
 2023-05-08 303.3908 
 2023-05-09  303.638 
 2023-05-10 304.5693 
 2023-05-11  307.257 
 2023-05-12 309.0667 
 2023-05-13  309.706 
 2023-05-14 307.4026 
 2023-05-15 307.8731 
 2023-05-16  305.326 
 2023-05-17  304.828 
 2023-05-18  302.541 
 2023-05-19 305.6459 
 2023-05-20 309.3672 
 2023-05-21 310.0127 
 2023-05-22 310.4125 
 2023-05-23 308.0079 
 2023-05-24 305.7134 
 2023-05-25 304.5881 
 2023-05-26 305.2101 
 2023-05-27 305.5243 
 2023-05-28 302.4929 
 2023-05-29 300.5847 
 2023-05-30 298.8907 
 2023-05-31 299.3368 
 2023-06-01 297.6043 
 2023-06-02 299.0309 
 2023-06-03 301.5552 
 2023-06-04 301.4412 
 2023-06-05 303.6234 
 2023-06-06  305.044 
 2023-06-07 306.2731 
 2023-06-08  308.986 
 2023-06-09 309.8957 
 2023-06-10 309.8415 
 2023-06-11 308.8879 
 2023-06-12 310.4515 
 2023-06-13  310.199 
 2023-06-14 309.6062 
 2023-06-15 307.8144 
 2023-06-16 306.0171 
 2023-06-17  306.235 
 2023-06-18 305.5215 
 2023-06-19 308.7207 
 2023-06-20  310.136 
 2023-06-21 308.9856 
 2023-06-22 309.3228 
 2023-06-23  309.618 
 2023-06-24 309.9799 
 2023-06-25 309.8473 
 2023-06-26 308.0471 
 2023-06-27  308.301 
 2023-06-28 308.4097 
 2023-06-29 308.6825 
 2023-06-30 309.2175 
 2023-07-01 308.2235 
 2023-07-02 309.6499 
 2023-07-03 311.8272 
 2023-07-04 311.5942 
 2023-07-05 310.1404 
 2023-07-06  307.782 
 2023-07-07 304.6692 
 2023-07-08 303.0383 
 2023-07-09 303.9185 
 2023-07-10  305.941 
 2023-07-11  308.343 
 2023-07-12 309.1848 
 2023-07-13 308.9508 
 2023-07-14 308.4902 
 2023-07-15 308.8012 
 2023-07-16 309.0929 
 2023-07-17 309.7068 
 2023-07-18 310.2646 
 2023-07-19 309.0083 
 2023-07-20 305.4818 
 2023-07-21 305.0432 
 2023-07-22 304.3305 
 2023-07-23  304.973 
 2023-07-24  304.044 
 2023-07-25 304.0144 
 2023-07-26 303.1248 
 2023-07-27 302.1932 
 2023-07-28 302.3017 
 2023-07-29 302.5524 
 2023-07-30 302.6387 
 2023-07-31 303.7038 
 2023-08-01 304.1802 
 2023-08-02 304.3664 
 2023-08-03 304.6751 
 2023-08-04  306.294 
 2023-08-05 307.3475 
 2023-08-06 307.1704 
 2023-08-07  306.525 
 2023-08-08 306.4907 
 2023-08-09 307.0823 
 2023-08-10 307.3511 
 2023-08-11  307.274 
 2023-08-12 308.1865 
 2023-08-13 307.2268 
 2023-08-14 306.5138 
 2023-08-15 307.5754 
 2023-08-16 308.6902 
 2023-08-17   308.49 
 2023-08-18 308.5558 
 2023-08-19  308.717 
 2023-08-20  308.596 
 2023-08-21 309.6066 
 2023-08-22 310.3817 
 2023-08-23 306.7413 
 2023-08-24 306.1665 
 2023-08-25 306.5079 
 2023-08-26 306.5554 
 2023-08-27 307.4464 
 2023-08-28 306.9619 
 2023-08-29 306.4813 
 2023-08-30 307.9677 
 2023-08-31 308.2302 
 2023-09-01  307.973 
 2023-09-02 307.2726 
 2023-09-03 306.7372 
 2023-09-04 306.7762 
 2023-09-05 307.4002 
 2023-09-06 308.1418 
 2023-09-07 308.2323 
 2023-09-08 308.6584 
 2023-09-09 308.6909 
 2023-09-10 308.1421 
 2023-09-11 308.7326 
 2023-09-12 309.2805 
 2023-09-13 309.4182 
 2023-09-14 309.6008 
 2023-09-15 307.3354 
 2023-09-16 302.8114 
 2023-09-17 302.2575 
 2023-09-18 301.5562 
 2023-09-19 301.7288 
 2023-09-20 302.7441 
 2023-09-21  303.509 
 2023-09-22 303.9608 
 2023-09-23 304.0047 
 2023-09-24 303.8948 
 2023-09-25 303.9685 
 2023-09-26 303.5233 
 2023-09-27 304.1489 
 2023-09-28 305.2355 
 2023-09-29 304.9238 
 2023-09-30  302.561 
 2023-10-01 302.8645 
 2023-10-02 303.9355 
 2023-10-03 303.7365 
